stem,voronoi_f1,voronoi_iou,voronoi_precision,voronoi_recall,voronoi_tp,voronoi_fp,voronoi_fn,voronoi_tn,sam_f1,sam_iou,sam_precision,sam_recall,sam_tp,sam_fp,sam_fn,sam_tn,delta_iou,n_tokens,n_regen_masks,align_mean_centroid_error,align_mean_area_error,align_count_gap
07651,0.18672802656999588,0.10297849925776947,0.11361174947829991,0.5238733252131547,8602.0,67112.0,7818.0,178612.0,0.087158791547559,0.04556509508600229,0.08072889627245354,0.09470158343483556,1555.0,17707.0,14865.0,228017.0,-0.057413404171767185,141,141,0.0,0.0,0.0
06337,0.40904268690165274,0.2571047529270618,0.3008913348711263,0.6385670386974046,48003.0,111533.0,27170.0,75438.0,0.5083199435670337,0.34077008764370836,0.6186941921697321,0.4313649847684674,32427.0,19985.0,42746.0,166986.0,0.08366533471664656,67,67,0.0,0.0,0.0
02420,0.6642532281715325,0.49728978739155344,0.4976455783555583,0.9985643740772795,98074.0,99002.0,141.0,64927.0,0.6643003215566924,0.4973425780343841,0.5018387803190687,0.9823041286972458,96477.0,95770.0,1738.0,68159.0,5.279064283064683e-05,43,43,0.0,0.0,0.0
00430,0.4606756441682998,0.29927132798428036,0.3777463158547424,0.5902594990876354,36553.0,60213.0,25374.0,140004.0,0.17365849213490825,0.0950854434327055,0.29471120389700767,0.12309654916272385,7623.0,18243.0,54304.0,181974.0,-0.20418588455157485,91,91,0.0,0.0,0.0
08141,0.17174075617539433,0.09393676348444067,0.09534615433374323,0.864035843529209,15042.0,142720.0,2367.0,102015.0,0.2757693608386878,0.15993762932598485,0.1616817519405974,0.9368142914584411,16309.0,84562.0,1100.0,160173.0,0.06600086584154417,73,73,0.0,0.0,0.0
01762,0.1797118069935119,0.0987271178728518,0.10240336907326282,0.7333391108414941,8462.0,74172.0,3077.0,176433.0,0.3991031390134529,0.24929971988795518,0.29672926777801223,0.6093248981714187,7031.0,16664.0,4508.0,233941.0,0.1505726020151034,177,177,0.0,0.0,0.0
01278,0.5752255481981066,0.4037309536752477,0.5688415688415689,0.5817544458318146,75012.0,56856.0,53929.0,76347.0,0.4909773125510307,0.32536112056806576,0.6008869926458205,0.4150580498057251,53518.0,35547.0,75423.0,97656.0,-0.07836983310718193,104,104,0.0,0.0,0.0
01912,0.3524604283499531,0.21393138860813904,0.3226908721327562,0.38828093701899763,18415.0,38652.0,29012.0,176065.0,0.33473059014750633,0.2010068690189632,0.39811046511627907,0.2887595673350623,13695.0,20705.0,33732.0,194012.0,-0.012924519589175842,133,133,0.0,0.0,0.0
06667,0.005492209420333114,0.002753666566896139,0.010538373424971364,0.003713870498950428,46.0,4319.0,12340.0,245439.0,0.0,0.0,0.0,0.0,0.0,798.0,12386.0,248960.0,-0.002753666566896139,170,170,0.0,0.0,0.0
04626,0.30727137998517984,0.1815243012683803,0.24574768769438057,0.40988814166469534,24258.0,74453.0,34924.0,128509.0,0.2424315522856109,0.1379357672248147,0.4235502360080917,0.16981514649724577,10050.0,13678.0,49132.0,189284.0,-0.04358853404356558,76,76,0.0,0.0,0.0
00522,0.12213542417341673,0.0650395272085348,0.08830946872590091,0.19796290239686026,4237.0,43742.0,17166.0,196999.0,0.19991226421006453,0.1110569558557304,0.3034915802492627,0.14904452646825211,3190.0,7321.0,18213.0,233420.0,0.0460174286471956,141,141,0.0,0.0,0.0
01530,0.7550843058690415,0.6065344901898319,0.6981444433060293,0.8221368471185903,129466.0,55977.0,28009.0,48692.0,0.41188107550381237,0.25935153164582864,0.5715686937698709,0.32193681536751867,50697.0,38001.0,106778.0,66668.0,-0.3471829585440032,76,76,0.0,0.0,0.0
08493,0.0885938543754175,0.046350093923376,0.05822951539432523,0.18513348455766881,1061.0,17160.0,4670.0,239253.0,0.21412257327750286,0.11989768730683151,0.23550345405065942,0.19630082010120398,1125.0,3652.0,4606.0,252761.0,0.07354759338345551,182,182,0.0,0.0,0.0
01484,0.2500610306515803,0.14289700099923436,0.28182585995085996,0.2247313693276325,22023.0,56121.0,75974.0,108026.0,0.1910349648269605,0.1056045645507387,0.35210109372001863,0.13107544108493116,12845.0,23636.0,85152.0,140511.0,-0.037292436448495656,128,128,0.0,0.0,0.0
11303,0.42333955721525734,0.2685039503290531,0.33186035003101627,0.5844452354941264,47613.0,95860.0,33854.0,84817.0,0.46804390357131015,0.30552044191241406,0.5090596958942843,0.4331447089005364,35287.0,34031.0,46180.0,146646.0,0.037016491583360955,67,67,0.0,0.0,0.0
09278,0.1230665391754317,0.06556787533712916,0.07620279615901289,0.31964270807246015,7658.0,92837.0,16300.0,145349.0,0.037144759435119315,0.018923840468454314,0.032008696702500304,0.04424409383087069,1060.0,32056.0,22898.0,206130.0,-0.04664403486867484,97,97,0.0,0.0,0.0
00278,0.1976312700802618,0.1096508537900913,0.17031754464833054,0.23537883708452176,8335.0,40603.0,27076.0,186130.0,0.16646633431200614,0.0907898979043525,0.27539444516886163,0.11928496794781282,4224.0,11114.0,31187.0,215619.0,-0.0188609558857388,76,76,0.0,0.0,0.0
03465,0.18014464168310323,0.09898843930635838,0.11243161094224924,0.45292028896779724,7398.0,58402.0,8936.0,187408.0,0.07818366009177045,0.04068217054263566,0.0761550963547713,0.08032325211215868,1312.0,15916.0,15022.0,229894.0,-0.05830626876372272,116,116,0.0,0.0,0.0
03588,0.19637082133599032,0.10887538506193763,0.12305673436127544,0.48579545454545453,11628.0,82865.0,12308.0,155343.0,0.11232321490169023,0.05950341487928002,0.11604597291518175,0.10883188502673796,2605.0,19843.0,21331.0,218365.0,-0.049371970182657605,71,71,0.0,0.0,0.0
01780,0.20976558002180962,0.11717212990707951,0.13715313144912003,0.44576544418216363,15485.0,97418.0,19253.0,129988.0,0.22664340173728334,0.12780475283951145,0.3321658883700245,0.17200184236283034,5975.0,12013.0,28763.0,215393.0,0.010632622932431945,104,104,0.0,0.0,0.0
06807,0.1961901043759832,0.10876429098871998,0.37757447184654824,0.13252563486030747,8543.0,14083.0,55920.0,183598.0,0.11381834328849928,0.06034325637910085,0.7426168224299066,0.06163225416130183,3973.0,1377.0,60490.0,196304.0,-0.04842103460961913,151,151,0.0,0.0,0.0
05536,0.41902200537887047,0.2650397455274424,0.3658911344886289,0.4902043346550171,41911.0,72634.0,43586.0,104013.0,0.23820006100929159,0.1352026729809915,0.4035646440943122,0.16896499292372832,14446.0,21350.0,71051.0,155297.0,-0.1298370725464509,90,90,0.0,0.0,0.0
01962,0.09464964955301114,0.04967571949736522,0.11225611431712008,0.08181727142237206,2451.0,19383.0,27506.0,212804.0,0.04442985335959729,0.02271964185786234,0.12312357846853678,0.027105517909002903,812.0,5783.0,29145.0,226404.0,-0.02695607763950288,126,126,0.0,0.0,0.0
01016,0.0,0.0,0.0,0.0,0.0,93428.0,0.0,168716.0,0.0,0.0,0.0,0.0,0.0,22298.0,0.0,239846.0,0.0,108,108,0.0,0.0,0.0
00752,0.16285094908264156,0.08864329707016635,0.11055276381909548,0.3090507726269316,6160.0,49560.0,13772.0,192652.0,0.21139754336021932,0.11819146427729309,0.22270354326335665,0.20118402568733695,4010.0,13996.0,15922.0,228216.0,0.029548167207126733,120,120,0.0,0.0,0.0
03171,0.3742191611559847,0.23017811024397797,0.26626669814315834,0.6293944466893725,32709.0,90134.0,19260.0,120041.0,0.4575924810693941,0.2966741768651749,0.4698714569563278,0.44593892512844197,23175.0,26147.0,28794.0,184028.0,0.06649606662119692,69,69,0.0,0.0,0.0
06228,0.08814659248126287,0.0461053091908664,0.05329225288546017,0.25477560414269274,4428.0,78661.0,12952.0,166103.0,0.05529379502904295,0.028432981232694082,0.0487837065059605,0.06380897583429229,1109.0,21624.0,16271.0,223140.0,-0.01767232795817232,71,71,0.0,0.0,0.0
02819,0.1911210348848772,0.10565717141429286,0.12005678591709257,0.4683443356519428,10571.0,77479.0,12000.0,162094.0,0.2361541769458842,0.13388595185546373,0.24139367018323155,0.23113730007531788,5217.0,16395.0,17354.0,223178.0,0.028228780441170873,64,64,0.0,0.0,0.0
04387,0.4186924911961831,0.26477613548607243,0.3200408110102896,0.6052631578947368,29486.0,62646.0,19230.0,150782.0,0.6736300500171141,0.5078749334043686,0.7288605356844193,0.6261803103703095,30505.0,11348.0,18211.0,202080.0,0.2430987979182962,97,97,0.0,0.0,0.0
02477,0.05048653755314123,0.02589699354513559,0.0327571411057987,0.1100494233937397,1336.0,39449.0,10804.0,210555.0,0.04642834303255101,0.023765876653136047,0.10380325993708893,0.029901153212520595,363.0,3134.0,11777.0,246870.0,-0.0021311168919995425,50,50,0.0,0.0,0.0
03183,0.10180560395451786,0.053632865088322886,0.06771512945539454,0.20502157301034465,3944.0,54300.0,15293.0,188607.0,0.07677807583556877,0.03992158932408489,0.1268415379087316,0.05505016374694599,1059.0,7290.0,18178.0,235617.0,-0.013711275764237994,145,145,0.0,0.0,0.0
07335,0.2698275542827517,0.1559541391094654,0.16200612182884078,0.806754013655656,21859.0,113068.0,5236.0,121981.0,0.13443376858011005,0.07206057137826298,0.1514829038078934,0.1208341022328843,3274.0,18339.0,23821.0,216710.0,-0.08389356773120242,55,55,0.0,0.0,0.0
00871,0.44206119476200995,0.2837474702316571,0.4477534951110167,0.436511810208398,59026.0,72801.0,76196.0,54121.0,0.22349252759678148,0.12580443992979434,0.49056130762866956,0.14471018029610566,19568.0,20321.0,115654.0,106601.0,-0.15794303030186274,82,82,0.0,0.0,0.0
04242,0.750785626451701,0.6010062342775894,0.7236769902763449,0.7800042584399914,131880.0,50356.0,37196.0,42712.0,0.23432547918447078,0.13271159345734942,0.6720636432393065,0.14190068371619863,23992.0,11707.0,145084.0,81361.0,-0.46829464082023997,51,51,0.0,0.0,0.0
02098,0.18884002199010447,0.10426468356351495,0.10640192669573231,0.8384695185207787,13740.0,115393.0,2647.0,130364.0,0.4007291310645639,0.25056989334853047,0.27323774857954547,0.7512662476353207,12311.0,32745.0,4076.0,213012.0,0.14630520978501552,61,61,0.0,0.0,0.0
05283,0.2036261934612788,0.11335402059420399,0.19958408167123545,0.20783541687173934,10557.0,42338.0,40238.0,169011.0,0.069687951704787,0.03610190993022764,0.2558052434456929,0.040338616005512355,2049.0,5961.0,48746.0,205388.0,-0.07725211066397636,99,99,0.0,0.0,0.0
08417,0.0648191017924466,0.033495112447877506,0.03808043520497377,0.2176326893182323,2940.0,74265.0,10569.0,174370.0,0.11319327242041553,0.05999198050646186,0.09325406338399578,0.14397808868161965,1945.0,18912.0,11564.0,229723.0,0.026496868058584352,108,108,0.0,0.0,0.0
08174,0.10212330815462237,0.05380924303112864,0.060321838032502906,0.33262112738012944,5293.0,82453.0,10620.0,163778.0,0.04751313016035682,0.024334673330868056,0.029160353354870064,0.1281970715766983,2040.0,67918.0,13873.0,178313.0,-0.029474569700260585,107,107,0.0,0.0,0.0
02810,0.49306492124571577,0.3271971886495008,0.3679831568060724,0.7469680781270501,39850.0,68443.0,13499.0,140352.0,0.5389982754102757,0.36892377766469514,0.3993209809657962,0.8289564940298787,44224.0,66524.0,9125.0,142271.0,0.041726589015194326,68,68,0.0,0.0,0.0
04815,0.24749383043096354,0.14122280122518796,0.18313215722686474,0.3816106286009115,17751.0,79179.0,28765.0,136449.0,0.42783742907097727,0.2721330713389007,0.42694440281732354,0.42873419898529536,19943.0,26768.0,26573.0,188860.0,0.13091027011371273,91,91,0.0,0.0,0.0
00125,0.19070216359687928,0.10540120026672593,0.20421463638712642,0.17886689969069833,7113.0,27718.0,32654.0,194659.0,0.09969197469197469,0.05246095546842486,0.28921627822726725,0.06022581537455679,2395.0,5886.0,37372.0,216491.0,-0.052940244798301075,110,110,0.0,0.0,0.0
10705,0.6059097954301582,0.43462739602070205,0.5192688007594136,0.7272534229501537,78771.0,72925.0,29542.0,80906.0,0.6899194460392852,0.5266236827601777,0.652238990090053,0.7322205090801658,79309.0,42286.0,29004.0,111545.0,0.09199628673947563,64,64,0.0,0.0,0.0
00892,0.015537156291526117,0.007829401462861853,0.009172097513878832,0.05076820307281229,152.0,16420.0,2842.0,242730.0,0.020335429769392035,0.010272159271417981,0.014818209593644974,0.03239812959251837,97.0,6449.0,2897.0,252701.0,0.0024427578085561286,147,147,0.0,0.0,0.0
01562,0.09048178613396005,0.047384615384615386,0.06171012884532396,0.1695173581710415,2002.0,30440.0,9808.0,219894.0,0.1018704174771809,0.05366884243054899,0.07877806063411247,0.1441151566469094,1702.0,19903.0,10108.0,230431.0,0.0062842270459336005,222,222,0.0,0.0,0.0
00137,0.6190824614033804,0.4483124039633339,0.5214899124789415,0.7616118578972636,101532.0,93164.0,31780.0,35668.0,0.28778327867175196,0.16807643278270568,0.59398390389263,0.1898928828612578,25315.0,17304.0,107997.0,111528.0,-0.2802359711806282,71,71,0.0,0.0,0.0
10697,0.12601004586154183,0.0672415802354038,0.11228957867081833,0.143550192810051,3462.0,27369.0,20655.0,210658.0,0.01132104337183508,0.005692745595815063,0.07294233612617053,0.006136750010366131,148.0,1881.0,23969.0,236146.0,-0.06154883463958874,112,112,0.0,0.0,0.0
06036,0.330877607096096,0.19823447849168338,0.21044822510365535,0.7735336595460326,35885.0,134632.0,10506.0,81121.0,0.1954015647453297,0.10827980393197785,0.376808916805222,0.131900584165032,6119.0,10120.0,40272.0,205633.0,-0.08995467455970553,51,51,0.0,0.0,0.0
01378,0.35403190689204705,0.2150903825988244,0.27463793929418123,0.4979953670705631,22358.0,59051.0,22538.0,158197.0,0.2561575020649127,0.14689256763052458,0.3266567669302759,0.21068692088382038,9459.0,19498.0,35437.0,197750.0,-0.06819781496829982,128,128,0.0,0.0,0.0
06187,0.44034918265501743,0.28233831429308687,0.3610169593204274,0.5643668351605068,60179.0,106514.0,46452.0,48999.0,0.09852792326451867,0.051816655353506484,0.1787263406940063,0.06801024092430906,7252.0,33324.0,99379.0,122189.0,-0.23052165893958038,99,99,0.0,0.0,0.0
02169,0.22507219972472614,0.12680639724602863,0.1530132081390695,0.42541353383458647,14145.0,78298.0,19105.0,150596.0,0.26069471021308344,0.1498843887521444,0.2828688063063063,0.24174436090225565,8038.0,20378.0,25212.0,208516.0,0.02307799150611578,61,61,0.0,0.0,0.0
02733,0.17509465351078476,0.09594725219455076,0.10087414898539229,0.6626682587928788,12209.0,108823.0,6215.0,134897.0,0.039570260946074236,0.020184483104796324,0.02514936574741737,0.0927594442032132,1709.0,66245.0,16715.0,177475.0,-0.07576276908975443,87,87,0.0,0.0,0.0
02357,0.7188813983630628,0.5611357117479354,0.6120520987911039,0.8708887827905507,129509.0,82089.0,19200.0,31346.0,0.49740628192816516,0.3310317858685375,0.7148420760757228,0.3813958805452259,56717.0,22625.0,91992.0,90810.0,-0.23010392587939793,38,38,0.0,0.0,0.0
03929,0.13816307538120123,0.07420793601968625,0.10660431204315725,0.19626453340564726,5790.0,48523.0,23711.0,184120.0,0.14227223631659588,0.0765840071391871,0.2746847720659554,0.09599674587302125,2832.0,7478.0,26669.0,225165.0,0.002376071119500847,78,78,0.0,0.0,0.0
07586,0.07277696331288121,0.03776260553525981,0.03797695504344541,0.8699697100822155,4021.0,101859.0,601.0,155663.0,0.18274735069822717,0.10056243460062783,0.10058216863266685,0.9980527909995673,4613.0,41250.0,9.0,216272.0,0.06279982906536802,98,98,0.0,0.0,0.0
04189,0.5619047619047619,0.39072847682119205,0.46235725510738607,0.7160798312510142,66198.0,76977.0,26247.0,92722.0,0.1569857880223432,0.08517882662114076,0.4290545436977632,0.0960679322840608,8881.0,11818.0,83564.0,157881.0,-0.3055496502000513,63,63,0.0,0.0,0.0
07533,0.08600094899495933,0.044932597510850505,0.04580147080366822,0.7031372989992128,6253.0,130271.0,2640.0,122980.0,0.15193085945538104,0.0822105927328063,0.08963438075390001,0.49814460811874506,4430.0,44993.0,4463.0,208258.0,0.037277995221955795,96,96,0.0,0.0,0.0
03460,0.0,0.0,0.0,0.0,0.0,10784.0,28796.0,222564.0,0.0,0.0,0.0,0.0,0.0,4326.0,28796.0,229022.0,0.0,120,120,0.0,0.0,0.0
04410,0.24196843958254746,0.13763600439863036,0.16584078422923623,0.4472950200476495,15395.0,77435.0,19023.0,150291.0,0.20893904053457732,0.11665657689112897,0.18455576096398424,0.24074612121564298,8286.0,36611.0,26132.0,191115.0,-0.020979427507501383,85,85,0.0,0.0,0.0
03834,0.6539357242664183,0.48581314878892734,0.5736089912584987,0.7604234793982996,37206.0,27657.0,11722.0,185559.0,0.39681950118993575,0.24752016475030034,0.6069009046917736,0.29478008502289077,14423.0,9342.0,34505.0,203874.0,-0.238292984038627,169,169,0.0,0.0,0.0
05530,0.12508555523445936,0.06671534030988886,0.07040131488837145,0.5602943180269792,8224.0,108592.0,6454.0,138874.0,0.031591505607253635,0.016049262994569435,0.0243096357226792,0.04510151246763864,662.0,26570.0,14016.0,220896.0,-0.05066607731531943,81,81,0.0,0.0,0.0
09041,0.44516847582160013,0.2863129984818355,0.3696750503851357,0.5594084224598931,26780.0,45662.0,21092.0,168610.0,0.3357822308725568,0.20176580078736267,0.48828031571394404,0.25586981951871657,12249.0,12837.0,35623.0,201435.0,-0.08454719769447283,48,48,0.0,0.0,0.0
03506,0.021752362646163703,0.010995773347800036,0.01129764895758806,0.29154143409188493,679.0,59422.0,1650.0,200393.0,0.0,0.0,0.0,0.0,0.0,18973.0,2329.0,240842.0,-0.010995773347800036,85,85,0.0,0.0,0.0
05551,0.5159425078473484,0.3476566848491595,0.4895154829495977,0.545385749767153,56214.0,58622.0,46858.0,100450.0,0.23521267821373867,0.13328103353307405,0.488080684596577,0.15494023595156783,15970.0,16750.0,87102.0,142322.0,-0.21437565131608546,75,75,0.0,0.0,0.0
01698,0.1493327375377027,0.08069129473821066,0.09240078267897402,0.3890306693530334,8689.0,85347.0,13646.0,154462.0,0.12330636379925845,0.06570404535973443,0.0890751951569221,0.2002686366689053,4473.0,45743.0,17862.0,194066.0,-0.01498724937847623,112,112,0.0,0.0,0.0
01993,0.524893882441095,0.35583465907505096,0.44915588624897834,0.6313547990927729,63746.0,78178.0,37221.0,82999.0,0.4323770380101499,0.2758169843731527,0.480820522768052,0.39280160844632406,39660.0,42824.0,61307.0,118353.0,-0.08001767470189824,60,60,0.0,0.0,0.0
02581,0.6013726421202573,0.42997345842849205,0.48294987471153944,0.7967386686709584,97524.0,104410.0,24880.0,35330.0,0.1615879539645503,0.08789539554694281,0.18693986197125653,0.142291101597987,17417.0,75752.0,104987.0,63988.0,-0.34207806288154924,55,55,0.0,0.0,0.0
01757,0.013243136833816529,0.0066657058442026376,0.007498834640562615,0.0566008872571516,370.0,48971.0,6167.0,206636.0,0.012604446962186657,0.006342193401268439,0.011733684904416612,0.013614808015909438,89.0,7496.0,6448.0,248111.0,-0.0003235124429341986,141,141,0.0,0.0,0.0
07525,0.029557655800281697,0.015000517973686936,0.021800662451068955,0.04588376956714621,724.0,32486.0,15055.0,213879.0,0.002488927930895648,0.0012460145857001502,0.0029457632992548953,0.002154762659230623,34.0,11508.0,15745.0,234857.0,-0.013754503387986786,132,132,0.0,0.0,0.0
00872,0.35424894252550965,0.21525062427675254,0.2597702332213655,0.5567335108142594,35342.0,100709.0,28139.0,97954.0,0.1834325338362111,0.10097755093213374,0.24360211827928938,0.14709913202375513,9338.0,28995.0,54143.0,169668.0,-0.1142730733446188,108,108,0.0,0.0,0.0
01350,0.3649587348558362,0.22321071806322718,0.23026842220120752,0.8792648488495903,18993.0,63489.0,2608.0,177054.0,0.598050243719535,0.42658464830168497,0.4343226995664104,0.959909263460025,20735.0,27006.0,866.0,213537.0,0.2033739302384578,146,146,0.0,0.0,0.0
01639,0.4334840582042783,0.2767185744100177,0.3659804321239299,0.5315209749238341,43092.0,74652.0,37981.0,106419.0,0.32820577880681273,0.19631948396888635,0.4594720600315254,0.2552761091855488,20696.0,24347.0,60377.0,156724.0,-0.08039909044113133,148,148,0.0,0.0,0.0
00441,0.17342489499299954,0.09494539508263738,0.13081611715716843,0.25719822812846066,6503.0,43208.0,18781.0,193652.0,0.049518810148731406,0.025387996770431506,0.09427048634243837,0.033578547698149025,849.0,8157.0,24435.0,228703.0,-0.06955739831220588,91,91,0.0,0.0,0.0
11348,0.13415102491479045,0.07189811539203705,0.0977097902097902,0.21394120349104273,5589.0,51611.0,20535.0,184409.0,0.11954471833329634,0.06357222078014017,0.14218609806301788,0.10312356453835554,2694.0,16253.0,23430.0,219767.0,-0.00832589461189688,149,149,0.0,0.0,0.0
08758,0.04661455431200548,0.023863469657207127,0.025031631501555927,0.33834065172174715,1464.0,57022.0,2863.0,200795.0,0.05129900803023146,0.026324720027148883,0.03223891230778365,0.12549110238040212,543.0,16300.0,3784.0,241517.0,0.002461250369941756,128,128,0.0,0.0,0.0
09565,0.021360871410383366,0.010795738900407522,0.03002386002120891,0.01657761838542048,453.0,14635.0,26873.0,220183.0,6.210215804999224e-05,3.1052043224444166e-05,0.00020496003279360525,3.659518407377589e-05,1.0,4878.0,27325.0,229940.0,-0.010764686857183077,76,76,0.0,0.0,0.0
04285,0.4929271571883295,0.3270758673274876,0.42708509642668685,0.5827706603991468,42896.0,57543.0,30711.0,130994.0,0.4633165489506944,0.30150422237860663,0.6126415979623299,0.3725189180376866,27420.0,17337.0,46187.0,171200.0,-0.02557164494888098,82,82,0.0,0.0,0.0
03516,0.03580942622950819,0.018231136381419367,0.04652865606070691,0.029104384394387308,699.0,14324.0,23318.0,223803.0,0.034656498944644926,0.017633812575783822,0.09501586708978906,0.021193321397343548,509.0,4848.0,23508.0,233279.0,-0.0005973238056355447,138,138,0.0,0.0,0.0
03474,0.0787521950211755,0.040990128819974624,0.0843362831858407,0.07386165471807789,1906.0,20694.0,23899.0,215645.0,0.0117191818684356,0.005894128113879004,0.11954887218045113,0.006161596589808176,159.0,1171.0,25646.0,235168.0,-0.03509600070609562,135,135,0.0,0.0,0.0
06808,0.3105361223413606,0.18380749446488323,0.27141663184287507,0.36283127680199795,22083.0,59279.0,38780.0,142002.0,0.4540696899918168,0.29371937858532143,0.5394406637878411,0.39202799730542365,23860.0,20371.0,37003.0,180910.0,0.1099118841204382,81,81,0.0,0.0,0.0
02855,0.15818991516831582,0.08588828808740732,0.13914476654926397,0.18327534421744432,6163.0,38129.0,27464.0,190388.0,0.07878112225938314,0.04100580270793037,0.23597506678539626,0.04728343295566063,1590.0,5148.0,32037.0,223369.0,-0.04488248537947696,108,108,0.0,0.0,0.0
07939,0.44456457268133726,0.2858135830477386,0.6995333451473802,0.3258114748235087,59212.0,25433.0,122525.0,54974.0,0.06175007748276931,0.03185867661615777,0.29144608526051824,0.03453341917166015,6276.0,15258.0,175461.0,65149.0,-0.2539549064315808,36,36,0.0,0.0,0.0
04036,0.5495353705348562,0.37886850831894914,0.5598856900931414,0.5395607870337314,52898.0,41582.0,45141.0,122523.0,0.08696835041262356,0.04546100971794264,0.39203662823971874,0.04890910760003672,4795.0,7436.0,93244.0,156669.0,-0.3334074986010065,86,86,0.0,0.0,0.0
01018,0.1381746531876559,0.07421461600800877,0.11486925211026504,0.17334372564302417,7784.0,59980.0,37121.0,157259.0,0.08199440240489271,0.04274982435280765,0.18286198659166217,0.05284489477786438,2373.0,10604.0,42532.0,206635.0,-0.03146479165520112,109,109,0.0,0.0,0.0
03982,0.09014553784215275,0.04720021322478254,0.05115076082818018,0.379320416707234,3896.0,72271.0,6375.0,179602.0,0.1366162595321184,0.07331622390233752,0.10223920297915558,0.2058222178950443,2114.0,18563.0,8157.0,233310.0,0.026116010677554986,149,149,0.0,0.0,0.0
08422,7.360924532121234e-05,3.680597729071201e-05,4.396860641501968e-05,0.00022588660492432798,2.0,45485.0,8852.0,207805.0,0.0,0.0,0.0,0.0,0.0,4944.0,8854.0,248346.0,-3.680597729071201e-05,95,95,0.0,0.0,0.0
07649,0.28805552315408844,0.16826218785132696,0.2567181246426529,0.3281073540158108,4939.0,14300.0,10114.0,232791.0,0.13725490196078433,0.07368421052631578,0.24198691055546231,0.09579485816780708,1442.0,4517.0,13611.0,242574.0,-0.09457797732501118,150,150,0.0,0.0,0.0
02991,0.6084196654098181,0.4372149061656556,0.6677353517822132,0.5587823935233126,83101.0,41351.0,65617.0,72075.0,0.6652578286566692,0.49841673016679366,0.7563405254006458,0.5937546228432335,88302.0,28447.0,60416.0,84979.0,0.06120182400113805,72,72,0.0,0.0,0.0
00469,0.04691056542908394,0.02401864686723369,0.030082165297245046,0.10647324483372109,1556.0,50169.0,13058.0,197361.0,0.001355740714588335,0.0006783301772137589,0.0011543456303208118,0.0016422608457643355,24.0,20767.0,14590.0,226763.0,-0.02334031669001993,144,144,0.0,0.0,0.0
04573,0.5951459101724254,0.42363538995389255,0.4738092803334648,0.8000213775354991,97301.0,108058.0,24322.0,32463.0,0.4478091413723869,0.28850133917701487,0.42960411520768654,0.46762536691250833,56874.0,75513.0,64749.0,65008.0,-0.13513405077687768,86,86,0.0,0.0,0.0
07953,0.0426704860219703,0.021800358967278752,0.029998480127669275,0.07387825761474758,1579.0,51057.0,19794.0,189714.0,0.06098338749354633,0.031450678194405286,0.08689631296520685,0.04697515557011182,1004.0,10550.0,20369.0,230221.0,0.009650319227126534,119,119,0.0,0.0,0.0
02773,0.3808543083995926,0.2352192951970529,0.24828319882611885,0.8171983289464152,33841.0,102459.0,7570.0,118274.0,0.18643572316012572,0.10280072536772114,0.3830042789580362,0.12320397961894183,5102.0,8219.0,36309.0,212514.0,-0.13241856982933176,59,59,0.0,0.0,0.0
06365,0.39815885439829224,0.24856325828035203,0.33196964453453304,0.49731521256110206,26859.0,54049.0,27149.0,154087.0,0.33726892634568356,0.20284033400809717,0.5816780045351474,0.2374833358021034,12826.0,9224.0,41182.0,198912.0,-0.045722924272254856,112,112,0.0,0.0,0.0
00337,0.029075698836972044,0.014752316372483048,0.02307785740313373,0.03928596043834861,570.0,24129.0,13939.0,223506.0,0.01101549053356282,0.005538248528902735,0.0328654570352619,0.006616582810669239,96.0,2825.0,14413.0,244810.0,-0.009214067843580313,106,106,0.0,0.0,0.0
01547,0.36162600815247875,0.2207225028912289,0.3065364864008115,0.4408546592912285,29010.0,65628.0,36794.0,130712.0,0.17703313967587855,0.09711264835851283,0.28911388917587905,0.12757583125645858,8395.0,20642.0,57409.0,175698.0,-0.12360985453271608,125,125,0.0,0.0,0.0
09875,0.30702301471264837,0.18135096778089801,0.18564380919409482,0.886910036032843,30029.0,131727.0,3829.0,96559.0,0.1930780117510829,0.10685464729896516,0.18709999168813898,0.19945064681906788,6753.0,29340.0,27105.0,198946.0,-0.07449632048193286,68,68,0.0,0.0,0.0
02496,0.7405291917913771,0.5879685237362908,0.6800085685909212,0.8128748903942702,104756.0,49295.0,24115.0,83978.0,0.3439218877135883,0.2076725035866596,0.5714053966365652,0.24599017622273436,31701.0,23778.0,97170.0,109495.0,-0.38029602014963126,57,57,0.0,0.0,0.0
02255,0.6034045195604633,0.4320538967880375,0.5306716054659211,0.6992412983965585,89398.0,79064.0,38452.0,55230.0,0.27799260925252944,0.16143520100216377,0.6420301752200867,0.1774032068830661,22681.0,12646.0,105169.0,121648.0,-0.2706186957858737,56,56,0.0,0.0,0.0
04010,0.12824998080090108,0.06851875490070936,0.0689044964424558,0.9244679542379136,7515.0,101549.0,614.0,152466.0,0.2088652125841793,0.11661054994388327,0.12483179546328335,0.6390699963095091,5195.0,36421.0,2934.0,217594.0,0.048091795043173916,93,93,0.0,0.0,0.0
07373,0.14270072717113064,0.07683238197459791,0.21395738514140797,0.10704898717542032,9449.0,34714.0,78819.0,139162.0,0.011593816631130063,0.005830708397560485,0.2932584269662921,0.005913807948520415,522.0,1258.0,87746.0,172618.0,-0.07100167357703742,19,19,0.0,0.0,0.0
