kernel_size,min_apex_val,min_canopy_val,pers_thresh,min_distance,bound_weight,min_area,mAP50,mAP75,PQ,SQ,RQ,avg_trees
11,0.55,0.55,0.18,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
11,0.55,0.55,0.18,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
11,0.55,0.55,0.26,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
11,0.55,0.55,0.26,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.05,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.05,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.1,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.1,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.18,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.18,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.26,13.0,2.0,35,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
15,0.55,0.55,0.26,13.0,2.0,75,0.5028142589118199,0.0,0.2750143525649195,4.441716536657798,0.5028142589118199,20.96
7,0.45,0.55,0.05,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
7,0.45,0.55,0.05,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
7,0.45,0.55,0.1,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
7,0.45,0.55,0.1,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
7,0.45,0.55,0.18,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
7,0.45,0.55,0.18,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
7,0.45,0.55,0.26,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
7,0.45,0.55,0.26,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
11,0.45,0.55,0.05,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
11,0.45,0.55,0.05,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
11,0.45,0.55,0.1,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
11,0.45,0.55,0.1,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
11,0.45,0.55,0.18,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
11,0.45,0.55,0.18,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
11,0.45,0.55,0.26,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
11,0.45,0.55,0.26,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
15,0.45,0.55,0.05,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
15,0.45,0.55,0.05,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
15,0.45,0.55,0.1,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
15,0.45,0.55,0.1,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
15,0.45,0.55,0.18,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
15,0.45,0.55,0.18,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
15,0.45,0.55,0.26,18.0,2.0,35,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.12
15,0.45,0.55,0.26,18.0,2.0,75,0.48083623693379784,0.0,0.2636231364608904,4.441716536657798,0.48083623693379784,22.0
7,0.35,0.55,0.05,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
7,0.35,0.55,0.1,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
7,0.35,0.55,0.18,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
7,0.35,0.55,0.26,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
11,0.35,0.55,0.05,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
11,0.35,0.55,0.1,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
11,0.35,0.55,0.18,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
11,0.35,0.55,0.26,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
15,0.35,0.55,0.05,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
15,0.35,0.55,0.1,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
15,0.35,0.55,0.18,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
15,0.35,0.55,0.26,8.0,1.2,75,0.4801280512204882,0.0,0.25719613533876773,6.430197741693824,0.4801280512204882,32.12
7,0.35,0.55,0.05,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
7,0.35,0.55,0.1,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
7,0.35,0.55,0.18,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
7,0.35,0.55,0.26,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
11,0.35,0.55,0.05,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
11,0.35,0.55,0.1,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
11,0.35,0.55,0.18,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
11,0.35,0.55,0.26,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
15,0.35,0.55,0.05,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
15,0.35,0.55,0.1,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
15,0.35,0.55,0.18,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
15,0.35,0.55,0.26,8.0,1.2,35,0.47420870234886403,0.0,0.2538583082919064,6.430197741693824,0.47420870234886403,32.68
7,0.45,0.55,0.05,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
7,0.45,0.55,0.05,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
7,0.45,0.55,0.1,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
7,0.45,0.55,0.1,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
7,0.45,0.55,0.18,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
7,0.45,0.55,0.18,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
7,0.45,0.55,0.26,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
7,0.45,0.55,0.26,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
11,0.45,0.55,0.05,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
11,0.45,0.55,0.05,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
11,0.45,0.55,0.1,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
11,0.45,0.55,0.1,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
11,0.45,0.55,0.18,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
11,0.45,0.55,0.18,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
11,0.45,0.55,0.26,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
11,0.45,0.55,0.26,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
15,0.45,0.55,0.05,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
15,0.45,0.55,0.05,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
15,0.45,0.55,0.1,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
15,0.45,0.55,0.1,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
15,0.45,0.55,0.18,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
15,0.45,0.55,0.18,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
15,0.45,0.55,0.26,13.0,2.0,35,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.88
15,0.45,0.55,0.26,13.0,2.0,75,0.4619085805934242,0.0,0.2531429000740051,4.441716536657798,0.4619085805934242,23.72
7,0.35,0.42,0.05,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.56
7,0.35,0.42,0.05,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.28
7,0.35,0.42,0.1,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
7,0.35,0.42,0.1,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
7,0.35,0.42,0.18,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
7,0.35,0.42,0.18,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
7,0.35,0.42,0.26,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
7,0.35,0.42,0.26,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
11,0.35,0.42,0.05,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.56
11,0.35,0.42,0.05,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.28
11,0.35,0.42,0.1,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
11,0.35,0.42,0.1,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
11,0.35,0.42,0.18,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
11,0.35,0.42,0.18,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
11,0.35,0.42,0.26,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
11,0.35,0.42,0.26,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
15,0.35,0.42,0.05,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.56
15,0.35,0.42,0.05,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.28
15,0.35,0.42,0.1,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
15,0.35,0.42,0.1,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
15,0.35,0.42,0.18,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
15,0.35,0.42,0.18,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
15,0.35,0.42,0.26,24.0,2.0,75,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.24
15,0.35,0.42,0.26,24.0,2.0,35,0.45318646734854456,0.0,0.28046437961453063,5.024365299706537,0.45318646734854445,23.52
7,0.35,0.55,0.05,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
7,0.35,0.55,0.05,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
7,0.35,0.55,0.1,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
7,0.35,0.55,0.1,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
7,0.35,0.55,0.18,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
7,0.35,0.55,0.18,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
7,0.35,0.55,0.26,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
7,0.35,0.55,0.26,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
11,0.35,0.55,0.05,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
11,0.35,0.55,0.05,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
11,0.35,0.55,0.1,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
11,0.35,0.55,0.1,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
11,0.35,0.55,0.18,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
11,0.35,0.55,0.18,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
11,0.35,0.55,0.26,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
11,0.35,0.55,0.26,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
15,0.35,0.55,0.05,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
15,0.35,0.55,0.05,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
15,0.35,0.55,0.1,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
15,0.35,0.55,0.1,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
15,0.35,0.55,0.18,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
15,0.35,0.55,0.18,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
15,0.35,0.55,0.26,18.0,0.6,35,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.68
15,0.35,0.55,0.26,18.0,0.6,75,0.436046511627907,0.0,0.24581282705716284,4.565231146535868,0.436046511627907,24.24
7,0.35,0.55,0.05,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
7,0.35,0.55,0.05,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
7,0.35,0.55,0.1,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
7,0.35,0.55,0.1,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
7,0.35,0.55,0.18,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
7,0.35,0.55,0.18,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
7,0.35,0.55,0.26,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
7,0.35,0.55,0.26,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
11,0.35,0.55,0.05,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
11,0.35,0.55,0.05,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
11,0.35,0.55,0.1,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
11,0.35,0.55,0.1,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
11,0.35,0.55,0.18,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
11,0.35,0.55,0.18,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
11,0.35,0.55,0.26,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
11,0.35,0.55,0.26,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
15,0.35,0.55,0.05,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
15,0.35,0.55,0.05,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
15,0.35,0.55,0.1,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
15,0.35,0.55,0.1,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
15,0.35,0.55,0.18,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
15,0.35,0.55,0.18,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
15,0.35,0.55,0.26,13.0,0.6,75,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.4
15,0.35,0.55,0.26,13.0,0.6,35,0.4239130434782609,0.0,0.23671951056966917,4.539686082158186,0.4239130434782609,26.96
7,0.25,0.55,0.05,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
7,0.25,0.55,0.1,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
7,0.25,0.55,0.18,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
7,0.25,0.55,0.26,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
11,0.25,0.55,0.05,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
11,0.25,0.55,0.1,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
11,0.25,0.55,0.18,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
11,0.25,0.55,0.26,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
15,0.25,0.55,0.05,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
15,0.25,0.55,0.1,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
15,0.25,0.55,0.18,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
15,0.25,0.55,0.26,13.0,0.6,75,0.38857142857142857,0.0,0.2170432863274065,4.539686082158186,0.38857142857142857,28.52
7,0.25,0.55,0.05,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
7,0.25,0.55,0.1,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
7,0.25,0.55,0.18,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
7,0.25,0.55,0.26,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
11,0.25,0.55,0.05,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
11,0.25,0.55,0.1,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
11,0.25,0.55,0.18,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
11,0.25,0.55,0.26,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
15,0.25,0.55,0.05,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
15,0.25,0.55,0.1,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
15,0.25,0.55,0.18,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
15,0.25,0.55,0.26,13.0,0.6,35,0.38543417366946775,0.0,0.21510491097726644,4.539686082158186,0.38543417366946775,29.76
7,0.25,0.55,0.05,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.64
7,0.25,0.55,0.05,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.04
7,0.25,0.55,0.1,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
7,0.25,0.55,0.1,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
7,0.25,0.55,0.18,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
7,0.25,0.55,0.18,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
7,0.25,0.55,0.26,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
7,0.25,0.55,0.26,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
11,0.25,0.55,0.05,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.64
11,0.25,0.55,0.05,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.04
11,0.25,0.55,0.1,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
11,0.25,0.55,0.1,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
11,0.25,0.55,0.18,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
11,0.25,0.55,0.18,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
11,0.25,0.55,0.26,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
11,0.25,0.55,0.26,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
15,0.25,0.55,0.05,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.04
15,0.25,0.55,0.05,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.64
15,0.25,0.55,0.1,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
15,0.25,0.55,0.1,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
15,0.25,0.55,0.18,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
15,0.25,0.55,0.18,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
15,0.25,0.55,0.26,24.0,2.0,75,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,23.96
15,0.25,0.55,0.26,24.0,2.0,35,0.37229437229437223,0.0,0.20799553298762394,4.475565974818489,0.3722943722943723,24.56
7,0.35,0.55,0.05,13.0,1.2,75,0.3682539682539683,0.0,0.19986878706277225,4.347613636779319,0.3682539682539683,26.56
7,0.35,0.55,0.1,13.0,1.2,75,0.3682539682539683,0.0,0.19986878706277225,4.347613636779319,0.3682539682539683,26.56
7,0.35,0.55,0.18,13.0,1.2,75,0.3682539682539683,0.0,0.19986878706277225,4.347613636779319,0.3682539682539683,26.56
7,0.35,0.55,0.26,13.0,1.2,75,0.3682539682539683,0.0,0.19986878706277225,4.347613636779319,0.3682539682539683,26.56
